Target_ID_max,Target_Class_max,Vx_max,Vy_max,ax_max,ay_max,TIT_T1_max,TET_T1_max,TIT_T2_max,TET_T2_max,TIT_T3_max,TET_T3_max,Gap_Factor_max,Vx_min,Vy_min,ax_min,ay_min,TTC_min,Gap_Factor_min,Vx_mean,Vy_mean,ax_mean,ay_mean,Gap_Factor_mean
271,bicycleperson,-1.843753527670504,-0.1562111552996681,0.171824758708901,0.0086985834253394,1.9792604723202862,0.1,2.9792604723202865,0.1,3.9792604723202865,0.1,2.7313539534807205,-2.311996640377753,-0.1700441661793418,-0.468243112707249,-0.0076517357697822,0.02073952767971368,0.4825982385211521,-2.0500859325929772,-0.16354605166300404,-0.025724320903430114,0.0003738741626980715,0.9468285737056581
275,person,-0.5584315502631405,0.4016107515681038,0.0,0.0,0.0,0.0,0.0,0.0,0.15523019192645027,0.1,0.4443936688559396,-1.817857585879512,0.2281577919179996,-0.6297130178081858,-0.086726479825052,3.8447698080735497,0.0,-0.9782402288019311,0.34379309835140237,-0.20990433926939525,-0.028908826608350664,0.23213992547736595
276,person,1.5161186040494954,0.147262033860694,0.6134598328633274,0.0348075961050983,1.6501659938474473,0.1,2.6501659938474473,0.1,3.6501659938474473,0.1,1.2240794897079468,0.6506320474509693,-0.0299705356474442,-0.306025324976062,0.0,0.3498340061525527,0.17163116591317312,1.0414896987519209,0.0606085867892177,0.04834398364934342,0.016112051773467074,0.5873787850356549
277,person,1.967175302931178,0.1760836152672253,1.6882069442820342,0.0338463816001641,1.76202344079593,0.1,2.76202344079593,0.1,3.76202344079593,0.1,1.4612592905759811,0.2409349595798531,0.0008959822506042,-1.726240343351325,0.0,0.23797655920406982,0.0,0.8492015494968681,0.09162008301577344,0.08649352639785032,0.01751876330166206,0.5906726322240299
278,bicycleperson,4.315738437797247,0.2329085602534137,3.718082129317416,0.1414722751718944,1.9792604723202862,0.1,2.9792604723202865,0.1,3.9792604723202865,0.1,2.59756201505661,-0.1536603306986741,0.026492182718226,-3.0328745299936664,-0.0519400872137234,0.02073952767971368,0.17163116591317312,0.9280356596225322,0.14809495565072386,0.10268305999286696,0.02709030304865552,0.9672632382975684
282,bicycleperson,0.3839933256906604,0.0235556132721579,0.4614224854262332,0.0164580130852143,0.0,0.0,0.0,0.0,0.0,0.0,0.20001504421234131,-0.4567598032554869,-0.0744324738741233,-0.374805524543806,-0.0131533771490337,10.0,0.0,0.00408853546122048,-0.010940852060110945,-0.0010946382950006198,0.001342587089039984,0.011736708127747023
285,person,2.0215062297629345,0.1713918680722206,2.094233537998964,0.0560303028208286,1.5523270430923386,0.1,2.5523270430923386,0.1,3.5523270430923386,0.1,2.316987246274948,-4.409692064937717,-0.0179117960312602,-2.9716896077306103,-0.0479247659220201,0.4476729569076615,0.0,-1.0102159952351772,0.0609580736153644,-0.25865726289917657,0.0033629919431518206,0.7108537790719529
287,bicycleperson,5.117192719271749,0.0456874925856696,3.913546018105326,0.0440699170715308,1.7468561576385477,0.1,2.7468561576385477,0.1,3.7468561576385477,0.1,3.5002090533574424,-2.546458057353788,-0.0741276566124387,-0.5177682983527019,-0.0542577851534993,0.2531438423614524,0.0,-0.40144670279157507,-0.013915023689879995,0.19099270466032767,0.0033488016295520136,1.1327043804179422
291,person,2.140726598820692,0.1618498601220608,0.0,0.0,1.3316719180186753,0.1,2.3316719180186753,0.1,3.3316719180186753,0.1,2.079264351299831,2.140726598820692,0.1618498601220608,0.0,0.0,0.6683280819813248,0.8896386822064718,2.140726598820692,0.1618498601220608,0.0,0.0,1.4844515167531513
292,person,1.0560942267709237,0.0974649495497765,0.0,0.0117961342914962,0.0,0.0,0.0,0.0,0.0,0.0,1.9832668815340315,0.8205569197523843,0.0856688152582803,-0.2355373070185393,0.0,10.0,0.20893524090449014,0.9775817910980772,0.08960086002211236,-0.07851243567284644,0.003932044763832067,1.123283741020021
294,person,1.017513648983818,0.1566192490087303,0.7683881222481268,0.0421252971518806,1.959825815503694,0.1,2.959825815503694,0.1,3.959825815503694,0.1,1.2876003742218018,-5.8532087186932245,-0.1258852675227706,-3.7415884615661374,-0.0630167320374506,0.04017418449630602,0.0,-1.1605397328882345,0.012836467548912824,-0.2675877186292266,0.010196806039929838,0.5436605437372377
299,person,-0.3984945722882926,-0.0014606971462223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3984945722882926,-0.0014606971462223,0.0,0.0,10.0,0.0,-0.3984945722882926,-0.0014606971462223,0.0,0.0,0.0
302,person,-0.3984945722882926,-0.0014606971462223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3984945722882926,-0.0014606971462223,0.0,0.0,10.0,0.0,-0.3984945722882926,-0.0014606971462223,0.0,0.0,0.0
303,person,-0.2664789978880861,0.0073086989195385,0.198857448607562,0.0182064884438029,0.44654872080702224,0.1,1.4465487208070222,0.1,2.446548720807022,0.1,2.000575453042984,-1.776978831761742,-0.0108977895242643,-0.9646808816488672,-0.0057422134479627,1.5534512791929778,0.23675623536109924,-0.5898398670183514,0.0005804105425912789,-0.07255180313018154,0.0001120813307323684,1.142527876855337
305,person,0.3861847755072958,0.0212351159228378,3.083858746579864,0.0152141692702721,1.0338381951278186,0.1,2.0338381951278186,0.1,3.0338381951278186,0.1,0.6314718325932821,-3.0117996666349853,-0.0187107329800375,-2.3500504797855832,-0.001914439292413,0.9661618048721814,0.0,-0.7465750595048711,-0.0035776857092619,0.014902601788477743,0.004057883609306588,0.27743106252617306
308,person,0.2277453654753216,0.0053734017952196,1.185720884202517,0.028650576758701,1.3374781459352585,0.1,2.3374781459352585,0.1,3.3374781459352585,0.1,2.387153228123983,-1.6014553033561754,-0.1055389268541169,-0.560504399410298,-0.0353280811053654,0.6625218540647415,0.0,-0.7623379524948682,-0.040232999907739965,0.11005237838956661,-0.002598909569614873,0.9291678895294925
309,person,-0.0729401056811198,-0.0223913777622732,3.816547010562193,0.0256065838681602,1.8664254928846922,0.1,2.866425492884692,0.1,3.866425492884692,0.1,2.45743827521801,-8.93181947837749,-0.1019802083883172,-4.05643524113973,-0.0454995840797471,0.13357450711530786,0.0,-1.3161843467407408,-0.06124844743059961,-0.04232846687925344,-0.00226993562284243,1.270564887899728
314,person,-0.2280437278363649,-0.0600179101976579,0.3659628040879781,0.0201189182225829,0.0,0.0,0.0,0.0,0.0,0.0,1.7122416297594707,-0.9623334812031176,-0.1534943741075549,-0.2490772470143056,-0.019477001735172,10.0,0.8527218103408813,-0.6894783261998898,-0.11155030810559559,0.02504315937425498,0.0020036863897078,1.1404891323265365
315,person,-0.6932738401936831,0.0161322584058953,2.5537368637290783,0.0077605013065786,1.959825815503694,0.1,2.959825815503694,0.1,3.959825815503694,0.1,2.49471116065979,-5.115336717098057,-0.0220992854607842,-4.150843019802206,-0.0130075779411529,0.04017418449630602,0.0,-2.017631072571661,-0.005903334327443699,-0.13627043581801757,-0.0027861995540627727,0.7748209522357062
316,person,0.3902188176536043,-0.0658290442305138,0.1683879052796193,0.0220416847212647,0.0,0.0,0.0,0.0,0.0,0.0,2.259779069158766,-0.9088605559150268,-0.1641856617241673,-0.6469641405893162,-0.0352209729605633,10.0,0.0,-0.5733957112752217,-0.11767699229552596,-0.030443602036910808,-0.0012151473621328669,1.3084572996952637
325,person,-0.7601518962314637,0.0047922785586645,0.1421204270299387,0.0008322405482047,0.11789265301911511,0.1,1.1178926530191151,0.1,2.117892653019115,0.1,0.535987274987357,-1.102118201987146,0.0020430233235099,0.0,-0.0013746276175773,1.8821073469808849,0.0,-0.9810965187907408,0.0036888444757734997,0.0605108415982026,-0.00013559676734315002,0.25180407658455867
326,person,-0.7772576333397616,0.0467087812063262,0.0,0.0,0.5821743703346913,0.1,1.5821743703346913,0.1,2.582174370334691,0.1,0.3032236576080322,-0.7772576333397616,0.0467087812063262,0.0,0.0,1.4178256296653087,0.3032236576080322,-0.7772576333397616,0.0467087812063262,0.0,0.0,0.3032236576080322
329,bicycleperson,-0.4377091824846957,0.1016456402600909,0.3474027246949909,0.0549368590537646,1.3374781459352585,0.1,2.3374781459352585,0.1,3.3374781459352585,0.1,1.2834299206733704,-0.8848903406886777,-0.3528860306144026,-0.2533138413559364,-0.0866291506031218,0.6625218540647415,0.506597101688385,-0.7608423898662319,-0.12684951557357912,0.0037892589501696133,-0.03632680107461171,1.0134736101950745
330,person,1.3238429442880175,-0.0336512889690276,0.0,0.0,1.5523270430923386,0.1,2.5523270430923386,0.1,3.5523270430923386,0.1,0.2840723461574978,1.3238429442880175,-0.0336512889690276,0.0,0.0,0.4476729569076615,0.0,1.3238429442880175,-0.0336512889690276,0.0,0.0,0.1420361730787489
332,bicycleperson,0.0704363122726583,0.1825509118872694,1.126092641158607,0.1691460925372252,1.8664254928846922,0.1,2.866425492884692,0.1,3.866425492884692,0.1,2.3486159443855286,-1.127488889274197,-0.0873909712961669,-0.4565719723212211,-0.118570446669636,0.13357450711530786,0.506597101688385,-0.6257608140702271,0.008315063805741102,0.024801982964646675,-0.005892675110277849,1.1206801390647887
475,bicycleperson,7.221410499656985,0.0227385473918808,0.0,0.0,1.6591625288764664,0.1,2.6591625288764664,0.1,3.6591625288764664,0.1,1.300554370880127,-5.164340459749324,0.0190559072087443,-2.9452656193326368,-0.0091588471178784,0.3408374711235337,0.19217026233673096,3.0928268465215485,0.020283453936456464,-0.9817552064442122,-0.0030529490392927996,0.6369137684504191
480,bicycleperson,1.016101826271548,0.1628260262172216,0.3480059816676224,0.0880462906966688,0.5339822395805791,0.1,1.533982239580579,0.1,2.5339822395805793,0.1,0.4559765100479126,-0.218339210583963,-0.3521579911958787,-1.234441036855511,-0.0559612877917907,1.466017760419421,0.0,0.07968996731254774,-0.12503017349258477,-0.039723792859314044,0.007071392701725212,0.21134051971492313
481,bicycleperson,5.269613971119295,0.1438345848616973,3.653287362587452,0.05788323143995,1.634936390442531,0.1,2.634936390442531,0.1,3.634936390442531,0.1,1.1313207830701555,-2.139290821497269,-0.0638643055898593,-2.0102802591787814,-0.0499590323718552,0.3650636095574692,0.0,1.7303276476046636,0.020714158069196357,0.044299743013766,0.011065902271059422,0.31497558036020823
483,person,2.0934100910344675,0.141457503372919,1.410561698780307,0.0425873488969117,1.769915769292503,0.1,2.769915769292503,0.1,3.769915769292503,0.1,1.6684818983078002,0.6828483922541606,0.0059154692924825,-0.5521845959479705,0.0,0.23008423070749703,0.0,1.4508165196205995,0.08458827493374434,0.06742503611170916,0.012322003098221472,0.43957874719456674
484,person,0.0196135393855563,0.1175465388327763,1.5682825992167722,0.027873618335359,1.769915769292503,0.1,2.769915769292503,0.1,3.769915769292503,0.1,1.2652481993039448,-2.129997376114316,-0.0557333450659398,-0.7700105434513365,-0.0257812348147814,0.23008423070749703,0.0,-0.7974055677779597,0.023273319165142022,0.01200687272766535,0.0006468613865612741,0.32576695786041465
487,person,4.521432778183993,0.1946158574011318,1.5169116750296343,0.048161042241793,1.4098783173674558,0.1,2.409878317367456,0.1,3.409878317367456,0.1,1.75078604221344,0.1306957680820044,-0.0925579664495843,-1.5942158389340229,-0.0279545827369069,0.5901216826325443,0.0,1.7277919334173737,0.03675965808140887,-0.1141629008003174,0.018268900376726706,0.5473816649544807
491,person,1.1971211161056274,0.1126801750412442,0.9556209821355234,0.0905022030137652,1.6591625288764664,0.1,2.6591625288764664,0.1,3.6591625288764664,0.1,1.3808380365371704,-0.7071134750364969,-0.3828530084371189,-0.8147951377755263,-0.2700677915751941,0.3408374711235337,0.20559396346410116,-0.04962165873173877,-0.14843414885524422,0.032786653254121736,-0.013246159061197037,0.614060207251664
496,person,1.8448850401240835,-0.0466295896690323,1.013584524045208,0.0185843586714415,1.5708234807184294,0.1,2.5708234807184294,0.1,3.5708234807184294,0.1,0.7030754884084066,0.0108566484290371,-0.6997619938254722,-1.8340283916950464,-0.6193486876335983,0.4291765192815706,0.0,0.6666659432876156,-0.29042033805983886,-0.1267027770535878,-0.09896953563855428,0.34371738963656956
501,person,-0.3773251223237253,0.0534819992505111,0.0,0.0,0.7923865995840258,0.1,1.7923865995840258,0.1,2.7923865995840256,0.1,0.9420621633529663,-0.3773251223237253,0.0534819992505111,0.0,0.0,1.2076134004159742,0.7955954472223917,-0.3773251223237253,0.0534819992505111,0.0,0.0,0.868828805287679
505,person,3.838691840600646,0.1089257817321374,0.9940234492036746,0.0385120111103196,1.2237743846105882,0.1,2.2237743846105884,0.1,3.2237743846105884,0.1,1.5562444925308228,0.1681637722657309,-0.149588276425745,-3.091836019109138,-0.0522017938343104,0.7762256153894118,0.0,1.5588178995305944,-0.00877005616829222,-0.30835417465015685,0.007213731039250134,0.24092061533814382
514,person,0.9433900240929648,0.0038826766127286,0.378474304809048,0.0059645106657837,1.6936133834194493,0.1,2.693613383419449,0.1,3.693613383419449,0.1,0.5348790032523019,0.1178746449743233,-0.0260398300464341,-0.5708203766742983,-0.0043489078152252,0.30638661658055066,0.0,0.4247853765427554,-0.008730129446575679,5.6629976167921665e-05,-0.0012329454319182074,0.11973113506559342
518,person,1.138400402157611,0.0287573861280423,2.55296651930837,0.0263787084172204,1.6936133834194493,0.1,2.693613383419449,0.1,3.693613383419449,0.1,1.38266202381679,-3.065555826243653,-0.1301692028445056,-1.6509294191046564,-0.0227946546557457,0.30638661658055066,0.0,-0.7511085795433053,-0.0526010337227506,0.12106182623494895,0.00879041711478907,0.29733540671212333
519,person,0.1648126708057589,-0.2313643269521754,0.5999919280396604,0.1730191683345792,0.0,0.0,0.0,0.0,0.0,0.0,0.40443757602146696,-1.6172217281653405,-0.577402663621334,-0.1430211824301466,-0.3371904698936363,10.0,0.0,-1.0251248947648088,-0.4840897242140503,0.1766854431697473,-0.036817306121415615,0.12824598380497526
522,person,0.2225839543612255,0.0465484925254067,1.8597870107454924,0.0167068158755814,1.2237743846105882,0.1,2.2237743846105884,0.1,3.2237743846105884,0.1,1.352472972869873,-2.8308028083960366,-0.0616427816582239,-1.091311078874682,-0.0109320268081265,0.7762256153894118,0.0,-1.448839841092777,-0.015813551352813243,-0.05672877098266447,0.008104937281291975,0.25541382772581916
527,person,-0.6217153372727466,-0.0651326628044638,0.0273435311418239,0.0105622159361776,0.0,0.0,0.0,0.0,0.0,0.0,0.8782307147979737,-1.1585673005707562,-0.117943742485352,-0.1270681867422354,-0.0117055565076703,7.8435261721488905,0.0,-0.8096030941270318,-0.09869297191430644,-0.043078213732248426,-0.002478897811600857,0.44032789168714664
528,person,-0.8367698309958129,0.0943899361280156,0.0,0.0091864871382321,0.0,0.0,0.0,0.0,0.0,0.0,0.5849201679229736,-2.4614635585847964,0.0776721232358648,-1.2264036839663888,0.0,10.0,0.1852431297302246,-1.549544183884656,0.08414819824346052,-0.40617343189724586,0.004179453223037675,0.38749212423960366
530,person,-0.3077091016710532,-0.0012020811203695,1.0957630988802831,0.0009469830699984,1.4139137953707168,0.1,2.413913795370717,0.1,3.413913795370717,0.1,1.8224590301513672,-1.8568145686683977,-0.0156168257696849,-1.5491054669973443,-0.0143369252047734,0.5860862046292831,0.20294392108917236,-0.8187715490668127,-0.011065911418582871,-0.08066220182792318,-0.0017997997076948547,0.602300818355716
532,person,-0.9899766037348384,-0.0981993287750158,0.1390692134945155,0.0190384907477213,1.9195521446638943,0.1,2.919552144663894,0.1,3.919552144663894,0.1,1.1077654600143432,-1.1644520111955856,-0.1554529404250901,-0.0496833506001905,0.0,0.08044785533610575,0.2035468022028605,-1.1046183059928347,-0.13633551287342072,0.01413944973528203,0.008179087378582015,0.45304868265885073
535,person,-0.2147691721484257,0.344047274438132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40443757602146696,-0.712780498436901,0.1850638131982381,-0.2490056631442376,-0.0794917306199469,7.589469558543765,0.0,-0.3807729475779175,0.29105278735816736,-0.08300188771474587,-0.0264972435399823,0.134812525340489
537,person,-0.0587976760649215,0.0507188102382532,2.7845009386708317,0.013994945473553,0.8622333125852246,0.1,1.8622333125852246,0.1,2.8622333125852246,0.1,0.6040919303894043,-5.008340519478169,0.0367238647647001,-0.4591239735214838,-0.0041057424160317,1.1377666874147754,0.0,-3.2778821736527597,0.04307380287529604,0.8980837739783528,0.0013649002663395,0.15583869377772014
538,person,2.4975078840495755,-0.01161746381459,2.466233895057222,0.0461959614502118,1.9195521446638943,0.1,2.919552144663894,0.1,3.919552144663894,0.1,1.964555811882019,-1.4784111499543862,-0.0578152912963143,0.0,-0.0461978274817242,0.08044785533610575,0.0,0.32907631903991685,-0.03912765268354944,0.7951838068007924,-0.00472384995505876,0.4793578986326853
